country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Haryana,Gurugram,"Teri Gram, Gurugram - HSPCB",13-03-2026 15:00,28.4275,77.1465,PM10,96,218,135
India,Haryana,Ambala,"Patti Mehar, Ambala - HSPCB",13-03-2026 15:00,30.379589,76.778328,SO2,12,12,12
India,Haryana,Ballabgarh,"Nathu Colony, Ballabgarh - HSPCB",13-03-2026 15:00,28.3419248,77.319699,PM2.5,55,308,159
India,Haryana,Bhiwani,"H.B. Colony, Bhiwani - HSPCB",13-03-2026 15:00,28.806223,76.141105,PM10,36,244,95
India,Haryana,Bhiwani,"H.B. Colony, Bhiwani - HSPCB",13-03-2026 15:00,28.806223,76.141105,NO2,7,10,8
India,Haryana,Bhiwani,"H.B. Colony, Bhiwani - HSPCB",13-03-2026 15:00,28.806223,76.141105,CO,15,21,18
India,Haryana,Charkhi Dadri,"Mini Secretariat, Charkhi Dadri - HSPCB",13-03-2026 15:00,28.593883,76.270653,NO2,9,20,15
India,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera -  HSPCB",13-03-2026 15:00,28.2068,76.7997,PM2.5,32,303,162
India,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera -  HSPCB",13-03-2026 15:00,28.2068,76.7997,NO2,16,57,41
India,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera -  HSPCB",13-03-2026 15:00,28.2068,76.7997,NH3,10,29,21
India,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera -  HSPCB",13-03-2026 15:00,28.2068,76.7997,CO,8,35,21
India,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera -  HSPCB",13-03-2026 15:00,28.2068,76.7997,OZONE,11,22,15
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM",13-03-2026 15:00,23.023389,72.515201,PM10,83,309,156
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM",13-03-2026 15:00,23.023389,72.515201,CO,43,121,74
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",13-03-2026 15:00,23.076793,72.627874,PM10,97,244,183
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",13-03-2026 15:00,23.076793,72.627874,CO,12,106,44
India,Gujarat,Bhavnagar,"Vidhyanagar, Bhavnagar - Nexteng Enviro",13-03-2026 15:00,21.755417,72.139056,OZONE,7,23,15
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM",13-03-2026 15:00,23.243639,72.68994,SO2,4,60,9
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB",13-03-2026 15:00,23.221714,72.654328,PM2.5,63,243,141
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB",13-03-2026 15:00,23.221714,72.654328,PM10,87,179,136
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB",13-03-2026 15:00,23.221714,72.654328,SO2,8,42,13
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB",13-03-2026 15:00,23.221714,72.654328,CO,32,48,36
India,Gujarat,Mehsana,"Sadanand Nagar, Mehsana - Nexteng Enviro",13-03-2026 15:00,23.59315,72.372792,NH3,4,11,7
India,Gujarat,Mehsana,"Sadanand Nagar, Mehsana - Nexteng Enviro",13-03-2026 15:00,23.59315,72.372792,SO2,4,14,9
India,Gujarat,Mehsana,"Sadanand Nagar, Mehsana - Nexteng Enviro",13-03-2026 15:00,23.59315,72.372792,OZONE,8,13,11
India,Gujarat,Nandesari,"GIDC, Nandesari - Nandesari Ind. Association",13-03-2026 15:00,22.410802,73.097923,PM2.5,92,375,200
India,Gujarat,Rajkot,"Mavdi, Rajkot - Nexteng Enviro ",13-03-2026 15:00,22.248853,70.776774,PM2.5,22,198,86
India,Gujarat,Rajkot,"Mavdi, Rajkot - Nexteng Enviro ",13-03-2026 15:00,22.248853,70.776774,CO,38,42,40
India,Gujarat,Surat,"Katargam, Surat - Nexteng Enviro",13-03-2026 15:00,21.217779,72.834787,PM10,43,128,88
India,Gujarat,Surat,"Katargam, Surat - Nexteng Enviro",13-03-2026 15:00,21.217779,72.834787,OZONE,8,9,9
India,Haryana,Mandikhera,"General Hospital, Mandikhera(Nuh) - HSPCB",13-03-2026 15:00,27.9002,76.9938,NO2,19,23,21
India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB",13-03-2026 15:00,28.360699,76.93609,PM2.5,118,342,194
India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB",13-03-2026 15:00,28.360699,76.93609,PM10,100,218,127
India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB",13-03-2026 15:00,28.360699,76.93609,NH3,6,11,9
India,Haryana,Narnaul,"Shastri Nagar, Narnaul - HSPCB",13-03-2026 15:00,28.060249,76.113115,NO2,36,60,51
India,Haryana,Jind,"Police Lines, Jind - HSPCB",13-03-2026 15:00,29.307814,76.337619,PM10,61,122,94
India,Haryana,Jind,"Police Lines, Jind - HSPCB",13-03-2026 15:00,29.307814,76.337619,CO,30,109,65
India,Haryana,Kaithal,"Rishi Nagar, Kaithal - HSPCB",13-03-2026 15:00,29.8006,76.4155,PM2.5,68,185,118
India,Haryana,Karnal,"Sector-12, Karnal - HSPCB",13-03-2026 15:00,29.6953,77.0027,NO2,6,7,6
India,Haryana,Gurugram,"Teri Gram, Gurugram - HSPCB",13-03-2026 15:00,28.4275,77.1465,CO,10,51,29
India,Haryana,Gurugram,"Vikas Sadan, Gurugram - HSPCB",13-03-2026 15:00,28.4501238,77.0263051,CO,62,115,94
India,Haryana,Hisar,"Urban Estate-II, Hisar - HSPCB",13-03-2026 15:00,29.14056,75.744941,PM10,76,133,108
India,Haryana,Hisar,"Urban Estate-II, Hisar - HSPCB",13-03-2026 15:00,29.14056,75.744941,NH3,10,11,11
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB",13-03-2026 15:00,22.969611,72.6435,PM2.5,63,336,130
India,Haryana,Ambala,"Patti Mehar, Ambala - HSPCB",13-03-2026 15:00,30.379589,76.778328,PM10,71,114,95
India,Haryana,Ambala,"Patti Mehar, Ambala - HSPCB",13-03-2026 15:00,30.379589,76.778328,NO2,7,12,10
India,Haryana,Kurukshetra,"Sector-7, Kurukshetra - HSPCB",13-03-2026 15:00,29.966942,76.875879,NO2,4,4,4
India,Haryana,Kurukshetra,"Sector-7, Kurukshetra - HSPCB",13-03-2026 15:00,29.966942,76.875879,SO2,1,17,8
India,Haryana,Narnaul,"Shastri Nagar, Narnaul - HSPCB",13-03-2026 15:00,28.060249,76.113115,SO2,6,7,7
India,Haryana,Palwal,"Shyam Nagar, Palwal - HSPCB",13-03-2026 15:00,28.1485564,77.3320667,PM2.5,33,45,37
India,Haryana,Palwal,"Shyam Nagar, Palwal - HSPCB",13-03-2026 15:00,28.1485564,77.3320667,PM10,34,50,39
India,Haryana,Palwal,"Shyam Nagar, Palwal - HSPCB",13-03-2026 15:00,28.1485564,77.3320667,NO2,23,24,24
India,Haryana,Palwal,"Shyam Nagar, Palwal - HSPCB",13-03-2026 15:00,28.1485564,77.3320667,SO2,NA,NA,NA
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM",13-03-2026 15:00,28.3153,76.9143,CO,10,60,34
India,Haryana,Panchkula,"Sector-6, Panchkula - HSPCB ",13-03-2026 15:00,30.7057778,76.85318056,NO2,23,25,24
India,Haryana,Panipat,"Sector-18, Panipat - HSPCB",13-03-2026 15:00,29.432304,76.972765,PM2.5,39,90,63
India,Haryana,Panipat,"Sector-18, Panipat - HSPCB",13-03-2026 15:00,29.432304,76.972765,OZONE,30,30,30
India,Haryana,Rohtak,"MD University, Rohtak - HSPCB",13-03-2026 15:00,28.52123,76.37138,NO2,10,12,11
India,Haryana,Sirsa,"F-Block, Sirsa - HSPCB",13-03-2026 15:00,29.5364,75.0158,OZONE,40,292,66
India,Haryana,Sonipat,"Murthal, Sonipat - HSPCB",13-03-2026 15:00,29.0272,77.0621,NH3,11,11,11
India,Haryana,Yamuna Nagar,"Gobind Pura, Yamuna Nagar - HSPCB",13-03-2026 15:00,30.1480566,77.2893471,PM10,112,162,134
India,Haryana,Yamuna Nagar,"Gobind Pura, Yamuna Nagar - HSPCB",13-03-2026 15:00,30.1480566,77.2893471,SO2,9,15,11
India,Himachal Pradesh,Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB",13-03-2026 15:00,30.943887,76.801991,NH3,4,7,5
India,Himachal Pradesh,Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB",13-03-2026 15:00,30.943887,76.801991,SO2,23,122,64
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB",13-03-2026 15:00,23.80569,86.44268,PM2.5,4,313,162
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB",13-03-2026 15:00,23.80569,86.44268,NO2,79,108,83
India,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",13-03-2026 15:00,12.9756843,77.5660749,NO2,44,51,48
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",13-03-2026 15:00,13.029152,77.585901,NO2,51,124,81
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",13-03-2026 15:00,13.029152,77.585901,NH3,3,4,4
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",13-03-2026 15:00,13.029152,77.585901,CO,18,51,34
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",13-03-2026 15:00,13.029152,77.585901,OZONE,9,11,9
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB",13-03-2026 15:00,12.938539,77.5901,NO2,20,93,46
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB",13-03-2026 15:00,12.938539,77.5901,NH3,3,9,4
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB",13-03-2026 15:00,23.80569,86.44268,OZONE,1,55,32
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB",13-03-2026 15:00,16.172806,75.659694,PM10,45,46,46
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB",13-03-2026 15:00,12.9135218,77.5950804,SO2,17,17,17
India,Karnataka,Bengaluru,"BWSSB Kadabesanahalli, Bengaluru - CPCB",13-03-2026 15:00,12.9352049,77.6814488,SO2,2,8,4
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB",13-03-2026 15:00,12.7816279,77.6299145,NO2,21,22,22
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB",13-03-2026 15:00,12.7816279,77.6299145,NH3,3,3,3
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB",13-03-2026 15:00,12.7816279,77.6299145,SO2,18,19,18
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB",13-03-2026 15:00,12.7816279,77.6299145,CO,42,44,43
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB",13-03-2026 15:00,12.920984,77.584908,PM10,88,168,120
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB",13-03-2026 15:00,12.920984,77.584908,NO2,2,23,12
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB",13-03-2026 15:00,12.920984,77.584908,OZONE,8,98,71
India,Karnataka,Bengaluru,"RVCE-Mailasandra, Bengaluru - KSPCB",13-03-2026 15:00,12.921418,77.502466,SO2,13,51,23
India,Haryana,Sirsa,"F-Block, Sirsa - HSPCB",13-03-2026 15:00,29.5364,75.0158,NH3,6,16,14
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB",13-03-2026 15:00,16.7602,77.1428,CO,15,44,22
India,Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB",13-03-2026 15:00,10.073232,76.302765,NO2,6,7,7
India,Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB",13-03-2026 15:00,10.073232,76.302765,CO,6,102,57
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB",13-03-2026 15:00,11.875,75.3732,PM2.5,58,71,65
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB",13-03-2026 15:00,11.875,75.3732,SO2,1,14,4
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB",13-03-2026 15:00,11.875,75.3732,OZONE,27,32,30
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB",13-03-2026 15:00,8.8787,76.6073,OZONE,34,35,35
India,Karnataka,Mangalore,"Kadri, Mangalore - KSPCB",13-03-2026 15:00,12.88925,74.853,PM10,NA,NA,NA
India,Karnataka,Mangalore,"Kadri, Mangalore - KSPCB",13-03-2026 15:00,12.88925,74.853,NH3,NA,NA,NA
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB",13-03-2026 15:00,12.21041,76.37376,PM10,44,127,77
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB",13-03-2026 15:00,12.733409,77.298051,PM10,52,122,77
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB",13-03-2026 15:00,13.94,75.555917,PM10,50,63,51
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB",13-03-2026 15:00,13.328028,75.797056,NH3,1,3,2
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB",13-03-2026 15:00,15.459706,75.008381,SO2,7,9,8
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB",13-03-2026 15:00,15.459706,75.008381,OZONE,28,46,39
India,Karnataka,Hubballi,"Deshpande Nagar, Hubballi - KSPCB",13-03-2026 15:00,15.351773,75.140726,SO2,NA,NA,NA
India,Madhya Pradesh,Bhopal,"T T Nagar, Bhopal - MPPCB",13-03-2026 15:00,23.233584,77.400574,NO2,20,118,45
India,Madhya Pradesh,Damoh,"Shrivastav Colony, Damoh - MPPCB",13-03-2026 15:00,23.81748678,79.446246,PM2.5,67,433,189
India,Madhya Pradesh,Damoh,"Shrivastav Colony, Damoh - MPPCB",13-03-2026 15:00,23.81748678,79.446246,PM10,66,427,155
India,Madhya Pradesh,Damoh,"Shrivastav Colony, Damoh - MPPCB",13-03-2026 15:00,23.81748678,79.446246,SO2,8,58,19
India,Madhya Pradesh,Bhopal,"Idgah Hills, Bhopal - MPPCB",13-03-2026 15:00,23.264759,77.381568,OZONE,21,85,61
India,Madhya Pradesh,Bhopal,"Paryavaran Parisar, Bhopal - MPPCB",13-03-2026 15:00,23.210494,77.425409,PM10,50,270,104
India,Madhya Pradesh,Bhopal,"T T Nagar, Bhopal - MPPCB",13-03-2026 15:00,23.233584,77.400574,PM10,62,171,98
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB",13-03-2026 15:00,8.5149093,76.9435879,SO2,3,27,13
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB",13-03-2026 15:00,10.5324,76.2159,NO2,NA,NA,NA
India,Madhya Pradesh,Bhopal,"Idgah Hills, Bhopal - MPPCB",13-03-2026 15:00,23.264759,77.381568,NO2,16,65,29
India,Karnataka,Bengaluru,"Shivapura_Peenya, Bengaluru - KSPCB",13-03-2026 15:00,13.0246342,77.5080115,NH3,4,4,4
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB",13-03-2026 15:00,11.55358,76.55521,PM2.5,26,48,31
India,Madhya Pradesh,Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB",13-03-2026 15:00,23.10844,77.511428,PM10,67,312,134
India,Madhya Pradesh,Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB",13-03-2026 15:00,23.10844,77.511428,NO2,18,163,69
India,Madhya Pradesh,Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB",13-03-2026 15:00,22.624758,75.675238,CO,4,54,37
India,Madhya Pradesh,Sagar,"Civil Lines, Sagar - MPPCB",13-03-2026 15:00,23.838586,78.759431,PM2.5,17,79,42
India,Madhya Pradesh,Sagar,"Civil Lines, Sagar - MPPCB",13-03-2026 15:00,23.838586,78.759431,PM10,54,137,89
India,Madhya Pradesh,Sagar,"Deen Dayal Nagar, Sagar - MPPCB",13-03-2026 15:00,23.8640158,78.80289321,NO2,5,135,46
India,Madhya Pradesh,Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC",13-03-2026 15:00,23.163174,79.973061,PM2.5,28,85,51
India,Madhya Pradesh,Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC",13-03-2026 15:00,23.163174,79.973061,PM10,54,119,82
India,Madhya Pradesh,Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC",13-03-2026 15:00,23.163174,79.973061,OZONE,7,105,42
India,Madhya Pradesh,Jabalpur,"Gupteshwar, Jabalpur - JMC",13-03-2026 15:00,23.142888,79.916147,SO2,1,16,10
India,Madhya Pradesh,Dewas,"Bhopal Chauraha, Dewas - MPPCB",13-03-2026 15:00,22.9682591,76.064118,NO2,42,140,102
India,Madhya Pradesh,Dewas,"Bhopal Chauraha, Dewas - MPPCB",13-03-2026 15:00,22.9682591,76.064118,SO2,1,73,34
India,Madhya Pradesh,Gwalior,"City Center, Gwalior - MPPCB",13-03-2026 15:00,26.203442,78.193251,SO2,8,24,15
India,Madhya Pradesh,Jabalpur,"Suhagi, Jabalpur - JMC",13-03-2026 15:00,23.218135,79.95777,NH3,4,7,6
India,Madhya Pradesh,Jabalpur,"Suhagi, Jabalpur - JMC",13-03-2026 15:00,23.218135,79.95777,SO2,6,15,10
India,Madhya Pradesh,Katni,"Gole Bazar, Katni - MPPCB",13-03-2026 15:00,23.50016,80.23284,NH3,5,10,8
India,Madhya Pradesh,Indore,"Airport Area, Indore - IMC",13-03-2026 15:00,22.7289,75.8076,OZONE,13,25,18
India,Madhya Pradesh,Indore,"Chhoti Gwaltoli, Indore - MPPCB",13-03-2026 15:00,22.431,75.5213,PM2.5,26,274,87
India,Madhya Pradesh,Indore,"Chhoti Gwaltoli, Indore - MPPCB",13-03-2026 15:00,22.431,75.5213,NO2,47,184,132
India,Madhya Pradesh,Indore,"Chhoti Gwaltoli, Indore - MPPCB",13-03-2026 15:00,22.431,75.5213,OZONE,2,51,21
India,Madhya Pradesh,Indore,"Regional Park, Indore - IMC",13-03-2026 15:00,22.678,75.8559,PM10,21,115,55
India,Madhya Pradesh,Gwalior,"City Center, Gwalior - MPPCB",13-03-2026 15:00,26.203442,78.193251,OZONE,33,120,62
India,Madhya Pradesh,Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB",13-03-2026 15:00,26.259242,78.216432,PM2.5,57,330,143
India,Madhya Pradesh,Satna,"Bandhavgar Colony, Satna - Birla Cement",13-03-2026 15:00,24.58434363,80.8549414,CO,14,89,22
India,Madhya Pradesh,Indore,"Regional Park, Indore - IMC",13-03-2026 15:00,22.678,75.8559,OZONE,5,11,9
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB",13-03-2026 15:00,19.10122,74.73339,SO2,NA,NA,NA
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB",13-03-2026 15:00,20.719516,77.000253,PM2.5,44,176,96
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB",13-03-2026 15:00,20.719516,77.000253,NH3,6,8,8
India,Maharashtra,Ambernath,"Chinchpada, Ambernath - MPCB",13-03-2026 15:00,19.215784,73.199781,PM2.5,34,149,83
India,Maharashtra,Ambernath,"Chinchpada, Ambernath - MPCB",13-03-2026 15:00,19.215784,73.199781,PM10,30,142,93
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amravati - MPCB",13-03-2026 15:00,20.939198,77.765701,PM10,42,198,102
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amravati - MPCB",13-03-2026 15:00,20.939198,77.765701,CO,24,134,39
India,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB",13-03-2026 15:00,24.10897,82.64558,CO,28,102,49
India,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB",13-03-2026 15:00,24.10897,82.64558,NH3,4,5,4
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB",13-03-2026 15:00,20.9402359,77.7895248,SO2,NA,NA,NA
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB",13-03-2026 15:00,19.10122,74.73339,PM10,22,386,110
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB",13-03-2026 15:00,20.719516,77.000253,CO,17,50,20
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB",13-03-2026 15:00,19.0243902,73.0406721,NO2,18,29,23
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB",13-03-2026 15:00,19.0243902,73.0406721,CO,2,22,13
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB",13-03-2026 15:00,19.8389439,75.244448,PM2.5,73,317,162
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB",13-03-2026 15:00,19.87562,75.38731,PM2.5,32,67,48
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB",13-03-2026 15:00,19.863756,75.321188,NO2,12,104,48
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB",13-03-2026 15:00,19.863756,75.321188,CO,16,64,27
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB",13-03-2026 15:00,19.8389439,75.244448,NH3,10,11,11
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB",13-03-2026 15:00,19.87562,75.38731,CO,6,14,11
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB",13-03-2026 15:00,19.16485,73.23409,PM10,30,152,99
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB",13-03-2026 15:00,19.786089,72.757971,NO2,20,48,30
India,Maharashtra,Hingoli,"Ashta Vinayak Nagar, Hingoli - MPCB",13-03-2026 15:00,19.710842,77.151824,PM10,42,166,87
India,Maharashtra,Hingoli,"Ashta Vinayak Nagar, Hingoli - MPCB",13-03-2026 15:00,19.710842,77.151824,NH3,2,5,4
India,Maharashtra,Hingoli,"Ashta Vinayak Nagar, Hingoli - MPCB",13-03-2026 15:00,19.710842,77.151824,SO2,4,12,7
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB",13-03-2026 15:00,19.9775302,79.2337086,PM2.5,63,218,115
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB",13-03-2026 15:00,19.9629,79.298714,OZONE,11,24,18
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB",13-03-2026 15:00,19.9629,79.298714,NO2,31,35,32
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB",13-03-2026 15:00,19.9775302,79.2337086,SO2,13,94,41
India,Maharashtra,Dombivli,"Kalu Nagar, Dombivli - MPCB",13-03-2026 15:00,19.2268427,73.0788456,NO2,18,81,54
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB",13-03-2026 15:00,20.918946,74.776388,PM2.5,26,79,53
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB",13-03-2026 15:00,19.786089,72.757971,CO,12,82,38
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB",13-03-2026 15:00,20.918946,74.776388,SO2,3,52,10
India,Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB",13-03-2026 15:00,19.296481,72.840923,NO2,21,85,41
India,Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB",13-03-2026 15:00,19.296481,72.840923,OZONE,1,83,57
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB",13-03-2026 15:00,19.065931,72.862131,PM10,70,148,108
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB",13-03-2026 15:00,19.065931,72.862131,OZONE,1,93,44
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB",13-03-2026 15:00,19.2243333,72.8658113,NH3,1,8,4
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB",13-03-2026 15:00,19.2243333,72.8658113,SO2,15,20,18
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC",13-03-2026 15:00,18.9767,72.838,PM10,70,133,92
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM",13-03-2026 15:00,19.11074,72.86084,NO2,46,95,70
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB",13-03-2026 15:00,19.0364585,72.8954371,SO2,NA,NA,NA
India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM",13-03-2026 15:00,19.04946,72.923,CO,24,72,46
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB",13-03-2026 15:00,18.1023399,73.4783687,OZONE,20,81,45
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB",13-03-2026 15:00,20.555712,74.529236,PM2.5,31,292,105
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB",13-03-2026 15:00,16.7143745,74.2426398,CO,12,56,40
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB",13-03-2026 15:00,18.39963,76.57452,PM10,47,140,86
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB",13-03-2026 15:00,16.6870449,74.2505872,PM2.5,39,93,59
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB",13-03-2026 15:00,16.6870449,74.2505872,CO,14,46,32
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB",13-03-2026 15:00,16.6870449,74.2505872,OZONE,12,72,46
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB",13-03-2026 15:00,21.001264,75.565602,CO,14,75,22
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB",13-03-2026 15:00,21.001264,75.565602,OZONE,1,113,81
India,Maharashtra,Hingoli,"Ashta Vinayak Nagar, Hingoli - MPCB",13-03-2026 15:00,19.710842,77.151824,OZONE,2,266,266
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB",13-03-2026 15:00,19.854616,75.905894,PM10,39,142,62
India,Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB",13-03-2026 15:00,19.25292,73.142019,NO2,35,37,37
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM",13-03-2026 15:00,18.96702,72.84214,NO2,37,109,76
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM",13-03-2026 15:00,18.96702,72.84214,SO2,7,12,9
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM",13-03-2026 15:00,18.96702,72.84214,CO,47,84,68
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB",13-03-2026 15:00,19.1878657,72.8304069,OZONE,1,6,1
India,Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB",13-03-2026 15:00,19.175,72.9419,PM2.5,46,196,78
India,Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB",13-03-2026 15:00,19.175,72.9419,SO2,NA,NA,NA
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM",13-03-2026 15:00,18.897756,72.81332,PM2.5,63,183,99
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM",13-03-2026 15:00,18.897756,72.81332,NH3,11,15,12
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM",13-03-2026 15:00,18.897756,72.81332,SO2,7,15,11
